Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
2211;796986880;249517639,730907;68,39575;11,08594;9;403,7449;False
2212;1384065536;292367524;83,49883;14,13281;9;402,4054;False
2213;2257032704;470778152,195313;98,9534;17,14844;9;403,6821;False
2214;1146654720;311709857,05;77,4378;12,65625;10;403,5764;False
2215;1008896960;368286156,394779;72,5898;11,14844;9;405,0965;False
2216;1366947456;290470138,8;85,33881;15,61719;9;402,5022;False
2217;1510361600;422397590,5;87,56953;15,65625;8;402,1209;False
2218;699949056;294131587;73,93923;17,17188;9;402,1466;False
2219;1301895808;411806307,2625;82,07785;14,10938;9;404,7437;False
2220;1509800320;339845481,45;87,49783;15,60938;8;402,0831;False
2221;776515200;220605273,1875;77,42442;18,59375;8;401,7956;False
2222;708047552;244384667,684375;70,70805;14,13281;8;400,3275;False
2223;764883264;211670927,980273;65,38819;9,59375;8;401,4082;False
2224;851071424;229038632,8;73,87379;14,125;9;403,6389;False
2225;1312784256;349241226,2;84,45271;15,64063;9;403,6389;False
2226;1040145280;303936759,059375;75,57692;12,625;9;402,5026;False
2227;1310271488;304419248,95571;86,43677;17,11719;9;401,7905;False
2228;1641001600;463710261,234799;87,1273;14,10938;9;401,7905;False
2229;1472203008;362008867,2;88,92291;17,10938;9;402,8535;False
2230;1260013056;262875606,66236;83,75904;15,69531;8;401,8077;False
2231;1551896960;248020690,15;93,85651;20,10156;8;402,0084;False
2232;1292497280;303004654,75;82,29272;14,13281;8;398,302;False
2233;772029056;237162975,231836;72,32468;14,21094;8;400,9686;False
2234;1148720128;256024785,2;81,82558;15,65625;8;401,1858;False
2235;1313421824;389699901,6;77,62974;11,17969;9;404,3165;False
2236;973215872;249313604,850253;81,91882;18,60938;8;402,1669;False
2237;876355392;289854787,2;74,7712;14,17969;8;397,5662;False
2238;942918848;221463467,375002;69,14446;9,632813;8;397,3725;False
2239;996427520;225890076,3125;79,25737;15,60938;7;394,16;False
2240;1097401728;214168785,663672;76,97591;12,73438;8;398,0375;False
2241;774860480;163602256,7;67,97767;11,09375;9;402,5658;False
2242;1165634304;322501974,728125;84,10451;17,08594;8;398,0375;False
